6	23	12	1	11	1	27	25	3	0	0	2	1	0	
10	20	16	24	5	11	14	28	1	3	1	2	0	1	
5	5	11	7	24	11	2	12	5	0	4	0	6	2	
0	4	10	18	8	7	2	0	2	4	1	4	6	0	
11	4	14	13	12	4	18	15	4	3	3	5	6	2	
3	23	13	1	9	7	6	27	0	4	4	1	7	1	
12	11	8	0	4	8	28	10	1	1	2	2	2	0	
9	6	14	25	11	7	7	22	0	1	2	1	1	3	
10	17	5	13	17	9	14	6	1	3	4	5	4	3	
10	9	9	7	1	4	1	28	0	0	0	3	2	3	
0	17	6	6	8	6	9	6	0	0	3	4	2	1	
7	3	18	22	23	6	4	14	0	2	2	4	5	2	
13	16	3	14	1	6	22	29	0	0	0	4	4	1	
4	25	8	15	21	5	0	20	2	2	0	3	1	2	
9	8	21	10	25	3	29	25	3	0	1	0	7	2	
14	23	10	17	6	8	20	24	0	3	3	0	6	3	
15	0	21	20	13	3	17	10	2	4	2	0	2	3	
6	2	1	8	7	0	3	15	1	4	1	0	5	3	
4	5	9	2	21	11	19	29	3	3	2	3	7	0	
5	8	10	11	20	0	7	5	5	3	2	3	2	3	
14	18	15	10	8	4	12	11	0	4	3	4	4	0	
0	16	11	7	23	7	27	0	1	0	3	0	2	3	
0	10	23	6	21	11	0	26	0	2	1	4	4	3	
22	15	0	22	41	19	0	19	14	13	14	12	15	15	
