8	20	16	13	8	3	9	7	0	3	1	3	4	2	
15	9	15	13	24	0	8	22	1	4	1	2	1	4	
11	6	11	5	25	3	4	13	0	0	1	3	1	3	
7	24	19	4	24	9	19	19	1	2	1	4	4	1	
11	23	2	10	17	3	8	7	3	2	4	4	7	1	
9	2	7	20	14	14	8	23	2	4	2	1	1	3	
3	23	4	11	10	1	8	15	3	0	3	3	7	3	
5	0	20	11	2	10	4	21	2	2	1	1	4	0	
2	13	12	2	0	2	22	17	4	3	2	4	3	0	
8	16	11	6	16	14	8	21	0	2	0	3	3	3	
13	13	13	13	5	3	5	16	4	1	2	3	4	0	
14	24	17	11	6	0	0	10	2	4	3	0	7	3	
13	0	2	10	20	13	31	17	0	1	2	2	2	3	
4	6	16	13	7	7	22	7	0	5	3	2	4	2	
3	5	4	18	22	8	14	16	4	4	0	4	5	3	
7	2	17	17	12	12	18	10	1	3	2	1	2	1	
5	24	11	9	11	3	12	6	3	1	2	1	3	4	
10	11	5	15	1	14	5	12	0	3	3	2	4	0	
5	15	0	19	26	6	4	24	1	0	2	0	5	2	
6	3	0	11	25	3	29	20	2	1	0	3	3	0	
10	9	19	14	19	5	23	25	1	2	2	3	0	2	
0	18	16	2	10	2	27	25	3	1	4	2	6	0	
7	9	31	13	10	10	0	20	2	0	2	2	1	2	
13	13	0	19	26	13	0	33	9	11	15	13	20	14	
