10	11	8	20	2	9	0	1	1	3	1	1	7	5	
0	2	18	8	10	13	9	18	1	4	3	4	3	3	
8	24	11	8	22	12	22	30	0	3	1	2	7	1	
12	3	13	6	23	4	7	16	1	0	1	3	9	5	
8	1	4	19	23	9	2	15	2	4	3	0	4	3	
0	17	16	0	22	10	21	27	0	1	1	5	3	2	
6	16	21	3	22	8	10	21	2	2	1	4	0	2	
2	17	3	23	0	11	7	30	0	3	0	0	4	0	
5	5	21	14	22	2	16	5	1	1	2	1	0	0	
2	18	11	15	13	7	11	17	3	3	2	3	4	1	
11	11	2	15	16	2	7	11	2	1	2	1	3	0	
12	8	21	9	17	4	15	5	2	0	1	2	4	1	
10	10	1	0	7	2	21	11	4	3	1	3	7	2	
8	17	23	1	8	5	8	27	1	2	0	5	0	1	
10	11	0	8	4	1	17	8	1	0	5	5	6	3	
11	2	13	13	5	1	14	19	4	0	4	3	2	5	
6	13	15	15	25	5	13	0	1	2	3	3	4	0	
12	1	7	6	15	5	6	22	3	4	2	4	0	1	
4	24	1	20	10	0	11	18	1	0	3	0	1	2	
7	12	23	21	12	5	17	29	3	1	4	4	3	1	
12	10	3	15	11	7	21	18	1	3	1	0	1	0	
13	13	10	6	9	9	33	14	1	3	1	2	8	3	
3	7	23	11	25	6	0	16	3	4	3	0	6	0	
17	35	0	23	17	21	0	28	10	12	13	11	15	15	
